"student_id";"date";"attendence"
30;"2023-12-18";"A"
30;"2023-12-19";"A"
30;"2023-12-20";"A"
30;"2023-12-21";"P"
30;"2023-12-22";"A"
30;"2023-12-23";"P"
30;"2023-12-24";"P"
30;"2023-12-25";"A"
30;"2023-12-26";"A"
30;"2023-12-27";"A"
30;"2023-12-28";"A"
30;"2023-12-29";"P"
30;"2023-12-30";"P"
30;"2023-12-31";"A"
30;"2024-01-01";"P"
30;"2024-01-02";"A"
30;"2024-01-03";"A"
30;"2024-01-04";"P"
30;"2024-01-05";"A"
30;"2024-01-06";"P"
30;"2024-01-07";"A"
30;"2024-01-08";"A"
30;"2024-01-09";"P"
30;"2024-01-10";"P"
30;"2024-01-11";"A"
30;"2024-01-12";"P"
30;"2024-01-13";"A"
30;"2024-01-14";"A"
30;"2024-01-15";"P"
30;"2024-01-16";"A"
30;"2024-01-17";"A"
30;"2024-01-18";"A"
30;"2024-01-19";"A"
30;"2024-01-20";"A"
30;"2024-01-21";"P"
30;"2024-01-22";"A"
30;"2024-01-23";"P"
30;"2024-01-24";"P"
30;"2024-01-25";"A"
30;"2024-01-26";"A"
30;"2024-01-27";"A"
30;"2024-01-28";"A"
30;"2024-01-29";"P"
30;"2024-01-30";"P"
30;"2024-01-31";"A"
30;"2024-02-01";"A"
30;"2024-02-02";"P"
30;"2024-02-03";"P"
30;"2024-02-04";"P"
30;"2024-02-05";"A"
30;"2024-02-06";"A"
30;"2024-02-07";"P"
30;"2024-02-08";"A"
30;"2024-02-09";"P"
30;"2024-02-10";"P"
30;"2024-02-11";"P"
30;"2024-02-12";"P"
30;"2024-02-13";"P"
30;"2024-02-14";"A"
30;"2024-02-15";"A"
30;"2024-02-16";"P"
30;"2024-02-17";"P"
30;"2024-02-18";"A"
30;"2024-02-19";"P"
30;"2024-02-20";"A"
30;"2024-02-21";"A"
30;"2024-02-22";"A"
30;"2024-02-23";"P"
30;"2024-02-24";"P"
30;"2024-02-25";"P"
30;"2024-02-26";"A"
30;"2024-02-27";"P"
30;"2024-02-28";"P"
30;"2024-02-29";"P"
31;"2023-12-01";"A"
31;"2023-12-02";"P"
31;"2023-12-03";"A"
31;"2023-12-04";"P"
31;"2023-12-05";"A"
31;"2023-12-06";"P"
31;"2023-12-07";"P"
31;"2023-12-08";"A"
31;"2023-12-09";"P"
31;"2023-12-10";"P"
31;"2023-12-11";"A"
31;"2023-12-12";"A"
31;"2023-12-13";"P"
31;"2023-12-14";"A"
31;"2023-12-15";"P"
31;"2023-12-16";"P"
31;"2023-12-17";"P"
31;"2023-12-18";"A"
31;"2023-12-19";"P"
31;"2023-12-20";"P"
31;"2023-12-21";"P"
31;"2023-12-22";"P"
31;"2023-12-23";"A"
31;"2023-12-24";"A"
31;"2023-12-25";"P"
31;"2023-12-26";"A"
31;"2023-12-27";"A"
31;"2023-12-28";"A"
31;"2023-12-29";"P"
31;"2023-12-30";"P"
31;"2023-12-31";"A"
31;"2024-01-01";"A"
31;"2024-01-02";"P"
31;"2024-01-03";"A"
31;"2024-01-04";"P"
31;"2024-01-05";"A"
31;"2024-01-06";"P"
31;"2024-01-07";"P"
31;"2024-01-08";"A"
31;"2024-01-09";"P"
31;"2024-01-10";"P"
31;"2024-01-11";"A"
31;"2024-01-12";"A"
31;"2024-01-13";"P"
31;"2024-01-14";"A"
31;"2024-01-15";"P"
31;"2024-01-16";"P"
31;"2024-01-17";"P"
31;"2024-01-18";"A"
31;"2024-01-19";"P"
31;"2024-01-20";"P"
31;"2024-01-21";"P"
31;"2024-01-22";"P"
31;"2024-01-23";"A"
31;"2024-01-24";"A"
31;"2024-01-25";"P"
31;"2024-01-26";"A"
31;"2024-01-27";"A"
31;"2024-01-28";"A"
31;"2024-01-29";"P"
31;"2024-01-30";"P"
31;"2024-01-31";"A"
31;"2024-02-01";"A"
31;"2024-02-02";"P"
31;"2024-02-03";"A"
31;"2024-02-04";"P"
31;"2024-02-05";"P"
31;"2024-02-06";"P"
31;"2024-02-07";"A"
31;"2024-02-08";"P"
31;"2024-02-09";"A"
31;"2024-02-10";"A"
31;"2024-02-11";"A"
31;"2024-02-12";"P"
31;"2024-02-13";"P"
31;"2024-02-14";"A"
31;"2024-02-15";"A"
31;"2024-02-16";"P"
31;"2024-02-17";"A"
31;"2024-02-18";"P"
31;"2024-02-19";"P"
31;"2024-02-20";"A"
31;"2024-02-21";"P"
31;"2024-02-22";"P"
31;"2024-02-23";"A"
31;"2024-02-24";"P"
31;"2024-02-25";"P"
31;"2024-02-26";"A"
31;"2024-02-27";"A"
31;"2024-02-28";"P"
31;"2024-02-29";"P"
32;"2023-12-01";"A"
32;"2023-12-02";"P"
32;"2023-12-03";"A"
32;"2023-12-04";"P"
32;"2023-12-05";"P"
32;"2023-12-06";"P"
32;"2023-12-07";"P"
32;"2023-12-08";"P"
32;"2023-12-09";"A"
32;"2023-12-10";"A"
32;"2023-12-11";"P"
32;"2023-12-12";"P"
32;"2023-12-13";"P"
32;"2023-12-14";"A"
32;"2023-12-15";"A"
32;"2023-12-16";"A"
32;"2023-12-17";"P"
32;"2023-12-18";"A"
32;"2023-12-19";"P"
32;"2023-12-20";"A"
32;"2023-12-21";"A"
32;"2023-12-22";"A"
32;"2023-12-23";"A"
32;"2023-12-24";"A"
32;"2023-12-25";"P"
32;"2023-12-26";"A"
32;"2023-12-27";"P"
32;"2023-12-28";"P"
32;"2023-12-29";"A"
32;"2023-12-30";"A"
32;"2023-12-31";"P"
32;"2024-01-01";"A"
32;"2024-01-02";"P"
32;"2024-01-03";"A"
32;"2024-01-04";"P"
32;"2024-01-05";"P"
32;"2024-01-06";"P"
32;"2024-01-07";"P"
32;"2024-01-08";"P"
32;"2024-01-09";"A"
32;"2024-01-10";"A"
32;"2024-01-11";"P"
32;"2024-01-12";"P"
32;"2024-01-13";"P"
32;"2024-01-14";"A"
32;"2024-01-15";"A"
32;"2024-01-16";"A"
32;"2024-01-17";"P"
32;"2024-01-18";"A"
32;"2024-01-19";"P"
32;"2024-01-20";"A"
32;"2024-01-21";"A"
32;"2024-01-22";"A"
32;"2024-01-23";"A"
32;"2024-01-24";"A"
32;"2024-01-25";"P"
32;"2024-01-26";"A"
32;"2024-01-27";"P"
32;"2024-01-28";"P"
32;"2024-01-29";"A"
32;"2024-01-30";"A"
32;"2024-01-31";"P"
32;"2024-02-01";"P"
32;"2024-02-02";"A"
32;"2024-02-03";"A"
32;"2024-02-04";"P"
32;"2024-02-05";"A"
32;"2024-02-06";"P"
32;"2024-02-07";"A"
32;"2024-02-08";"A"
32;"2024-02-09";"P"
32;"2024-02-10";"P"
32;"2024-02-11";"A"
32;"2024-02-12";"P"
32;"2024-02-13";"A"
32;"2024-02-14";"A"
32;"2024-02-15";"P"
32;"2024-02-16";"A"
32;"2024-02-17";"A"
32;"2024-02-18";"A"
32;"2024-02-19";"A"
32;"2024-02-20";"A"
32;"2024-02-21";"P"
32;"2024-02-22";"A"
32;"2024-02-23";"P"
32;"2024-02-24";"P"
32;"2024-02-25";"A"
32;"2024-02-26";"A"
32;"2024-02-27";"A"
32;"2024-02-28";"A"
32;"2024-02-29";"P"
33;"2023-12-01";"A"
33;"2023-12-02";"P"
33;"2023-12-03";"P"
33;"2023-12-04";"P"
33;"2023-12-05";"A"
33;"2023-12-06";"P"
33;"2023-12-07";"A"
33;"2023-12-08";"P"
33;"2023-12-09";"P"
33;"2023-12-10";"A"
33;"2023-12-11";"P"
33;"2023-12-12";"A"
33;"2023-12-13";"P"
33;"2023-12-14";"P"
33;"2023-12-15";"P"
33;"2023-12-16";"P"
33;"2023-12-17";"A"
33;"2023-12-18";"P"
33;"2023-12-19";"A"
33;"2023-12-20";"A"
33;"2023-12-21";"P"
33;"2023-12-22";"A"
33;"2023-12-23";"A"
33;"2023-12-24";"A"
33;"2023-12-25";"A"
33;"2023-12-26";"A"
33;"2023-12-27";"P"
33;"2023-12-28";"P"
33;"2023-12-29";"A"
33;"2023-12-30";"P"
33;"2023-12-31";"P"
33;"2024-01-01";"A"
33;"2024-01-02";"P"
33;"2024-01-03";"P"
33;"2024-01-04";"P"
33;"2024-01-05";"A"
33;"2024-01-06";"P"
33;"2024-01-07";"A"
33;"2024-01-08";"P"
33;"2024-01-09";"P"
33;"2024-01-10";"A"
33;"2024-01-11";"P"
33;"2024-01-12";"A"
33;"2024-01-13";"P"
33;"2024-01-14";"P"
33;"2024-01-15";"P"
33;"2024-01-16";"P"
33;"2024-01-17";"A"
33;"2024-01-18";"P"
33;"2024-01-19";"A"
33;"2024-01-20";"A"
33;"2024-01-21";"P"
33;"2024-01-22";"A"
33;"2024-01-23";"A"
33;"2024-01-24";"A"
33;"2024-01-25";"A"
33;"2024-01-26";"A"
33;"2024-01-27";"P"
33;"2024-01-28";"P"
33;"2024-01-29";"A"
33;"2024-01-30";"P"
33;"2024-01-31";"P"
33;"2024-02-01";"P"
33;"2024-02-02";"A"
33;"2024-02-03";"A"
33;"2024-02-04";"P"
33;"2024-02-05";"A"
33;"2024-02-06";"P"
33;"2024-02-07";"A"
33;"2024-02-08";"P"
33;"2024-02-09";"P"
33;"2024-02-10";"A"
33;"2024-02-11";"P"
33;"2024-02-12";"P"
33;"2024-02-13";"A"
33;"2024-02-14";"A"
33;"2024-02-15";"P"
33;"2024-02-16";"A"
33;"2024-02-17";"P"
33;"2024-02-18";"P"
33;"2024-02-19";"P"
33;"2024-02-20";"A"
33;"2024-02-21";"P"
33;"2024-02-22";"P"
33;"2024-02-23";"P"
33;"2024-02-24";"P"
33;"2024-02-25";"A"
33;"2024-02-26";"A"
33;"2024-02-27";"P"
33;"2024-02-28";"A"
33;"2024-02-29";"A"
34;"2023-12-01";"A"
34;"2023-12-02";"P"
34;"2023-12-03";"A"
34;"2023-12-04";"A"
34;"2023-12-05";"P"
34;"2023-12-06";"P"
34;"2023-12-07";"A"
34;"2023-12-08";"P"
34;"2023-12-09";"P"
34;"2023-12-10";"P"
34;"2023-12-11";"A"
34;"2023-12-12";"P"
34;"2023-12-13";"A"
34;"2023-12-14";"P"
34;"2023-12-15";"A"
34;"2023-12-16";"A"
34;"2023-12-17";"P"
34;"2023-12-18";"A"
34;"2023-12-19";"A"
34;"2023-12-20";"P"
34;"2023-12-21";"P"
34;"2023-12-22";"P"
34;"2023-12-23";"P"
34;"2023-12-24";"P"
34;"2023-12-25";"P"
34;"2023-12-26";"P"
34;"2023-12-27";"A"
34;"2023-12-28";"A"
34;"2023-12-29";"A"
34;"2023-12-30";"A"
34;"2023-12-31";"P"
34;"2024-01-01";"A"
34;"2024-01-02";"P"
34;"2024-01-03";"A"
34;"2024-01-04";"A"
34;"2024-01-05";"P"
34;"2024-01-06";"P"
34;"2024-01-07";"A"
34;"2024-01-08";"P"
34;"2024-01-09";"P"
34;"2024-01-10";"P"
34;"2024-01-11";"A"
34;"2024-01-12";"P"
34;"2024-01-13";"A"
34;"2024-01-14";"P"
34;"2024-01-15";"A"
34;"2024-01-16";"A"
34;"2024-01-17";"P"
34;"2024-01-18";"A"
34;"2024-01-19";"A"
34;"2024-01-20";"P"
34;"2024-01-21";"P"
34;"2024-01-22";"P"
34;"2024-01-23";"P"
34;"2024-01-24";"P"
34;"2024-01-25";"P"
34;"2024-01-26";"P"
34;"2024-01-27";"A"
34;"2024-01-28";"A"
34;"2024-01-29";"A"
34;"2024-01-30";"A"
34;"2024-01-31";"P"
34;"2024-02-01";"A"
34;"2024-02-02";"P"
34;"2024-02-03";"P"
34;"2024-02-04";"A"
34;"2024-02-05";"A"
34;"2024-02-06";"P"
34;"2024-02-07";"A"
34;"2024-02-08";"P"
34;"2024-02-09";"P"
34;"2024-02-10";"P"
34;"2024-02-11";"P"
34;"2024-02-12";"P"
34;"2024-02-13";"A"
34;"2024-02-14";"A"
34;"2024-02-15";"P"
34;"2024-02-16";"P"
34;"2024-02-17";"P"
34;"2024-02-18";"A"
34;"2024-02-19";"A"
34;"2024-02-20";"A"
34;"2024-02-21";"P"
34;"2024-02-22";"A"
34;"2024-02-23";"P"
34;"2024-02-24";"A"
34;"2024-02-25";"A"
34;"2024-02-26";"A"
34;"2024-02-27";"A"
34;"2024-02-28";"A"
34;"2024-02-29";"P"
35;"2023-12-01";"A"
35;"2023-12-02";"P"
35;"2023-12-03";"A"
35;"2023-12-04";"A"
35;"2023-12-05";"A"
35;"2023-12-06";"P"
35;"2023-12-07";"P"
35;"2023-12-08";"P"
35;"2023-12-09";"A"
35;"2023-12-10";"A"
35;"2023-12-11";"P"
35;"2023-12-12";"A"
35;"2023-12-13";"A"
35;"2023-12-14";"A"
35;"2023-12-15";"A"
35;"2023-12-16";"A"
35;"2023-12-17";"P"
35;"2023-12-18";"A"
35;"2023-12-19";"P"
35;"2023-12-20";"A"
35;"2023-12-21";"A"
35;"2023-12-22";"A"
35;"2023-12-23";"P"
35;"2023-12-24";"P"
35;"2023-12-25";"P"
35;"2023-12-26";"P"
35;"2023-12-27";"A"
35;"2023-12-28";"P"
35;"2023-12-29";"P"
35;"2023-12-30";"A"
35;"2023-12-31";"P"
35;"2024-01-01";"A"
35;"2024-01-02";"P"
35;"2024-01-03";"A"
35;"2024-01-04";"A"
35;"2024-01-05";"A"
35;"2024-01-06";"P"
35;"2024-01-07";"P"
35;"2024-01-08";"P"
35;"2024-01-09";"A"
35;"2024-01-10";"A"
35;"2024-01-11";"P"
35;"2024-01-12";"A"
35;"2024-01-13";"A"
35;"2024-01-14";"A"
35;"2024-01-15";"A"
35;"2024-01-16";"A"
35;"2024-01-17";"P"
35;"2024-01-18";"A"
35;"2024-01-19";"P"
35;"2024-01-20";"A"
35;"2024-01-21";"A"
35;"2024-01-22";"A"
35;"2024-01-23";"P"
35;"2024-01-24";"P"
35;"2024-01-25";"P"
35;"2024-01-26";"P"
35;"2024-01-27";"A"
35;"2024-01-28";"P"
35;"2024-01-29";"P"
35;"2024-01-30";"A"
35;"2024-01-31";"P"
35;"2024-02-01";"A"
35;"2024-02-02";"P"
35;"2024-02-03";"P"
35;"2024-02-04";"A"
35;"2024-02-05";"A"
35;"2024-02-06";"P"
35;"2024-02-07";"A"
35;"2024-02-08";"P"
35;"2024-02-09";"P"
35;"2024-02-10";"P"
35;"2024-02-11";"A"
35;"2024-02-12";"P"
35;"2024-02-13";"A"
35;"2024-02-14";"P"
35;"2024-02-15";"P"
35;"2024-02-16";"A"
35;"2024-02-17";"P"
35;"2024-02-18";"A"
35;"2024-02-19";"P"
35;"2024-02-20";"P"
35;"2024-02-21";"P"
35;"2024-02-22";"P"
35;"2024-02-23";"A"
35;"2024-02-24";"P"
35;"2024-02-25";"A"
35;"2024-02-26";"A"
35;"2024-02-27";"P"
35;"2024-02-28";"A"
35;"2024-02-29";"A"
36;"2023-12-01";"P"
36;"2023-12-02";"P"
36;"2023-12-03";"P"
36;"2023-12-04";"A"
36;"2023-12-05";"P"
36;"2023-12-06";"A"
36;"2023-12-07";"P"
36;"2023-12-08";"P"
36;"2023-12-09";"P"
36;"2023-12-10";"P"
36;"2023-12-11";"A"
36;"2023-12-12";"P"
36;"2023-12-13";"P"
36;"2023-12-14";"P"
36;"2023-12-15";"P"
36;"2023-12-16";"A"
36;"2023-12-17";"A"
36;"2023-12-18";"A"
36;"2023-12-19";"P"
36;"2023-12-20";"P"
36;"2023-12-21";"A"
36;"2023-12-22";"P"
36;"2023-12-23";"A"
36;"2023-12-24";"P"
36;"2023-12-25";"A"
36;"2023-12-26";"P"
36;"2023-12-27";"P"
36;"2023-12-28";"P"
36;"2023-12-29";"A"
36;"2023-12-30";"P"
36;"2023-12-31";"A"
36;"2024-01-01";"P"
36;"2024-01-02";"P"
36;"2024-01-03";"P"
36;"2024-01-04";"A"
36;"2024-01-05";"P"
36;"2024-01-06";"A"
36;"2024-01-07";"P"
36;"2024-01-08";"P"
36;"2024-01-09";"P"
36;"2024-01-10";"P"
36;"2024-01-11";"A"
36;"2024-01-12";"P"
36;"2024-01-13";"P"
36;"2024-01-14";"P"
36;"2024-01-15";"P"
36;"2024-01-16";"A"
36;"2024-01-17";"A"
36;"2024-01-18";"A"
36;"2024-01-19";"P"
36;"2024-01-20";"P"
36;"2024-01-21";"A"
36;"2024-01-22";"P"
36;"2024-01-23";"A"
36;"2024-01-24";"P"
36;"2024-01-25";"A"
36;"2024-01-26";"P"
36;"2024-01-27";"P"
36;"2024-01-28";"P"
36;"2024-01-29";"A"
36;"2024-01-30";"P"
36;"2024-01-31";"A"
36;"2024-02-01";"A"
36;"2024-02-02";"A"
36;"2024-02-03";"A"
36;"2024-02-04";"P"
36;"2024-02-05";"P"
36;"2024-02-06";"A"
36;"2024-02-07";"P"
36;"2024-02-08";"P"
36;"2024-02-09";"A"
36;"2024-02-10";"P"
36;"2024-02-11";"A"
36;"2024-02-12";"A"
36;"2024-02-13";"P"
36;"2024-02-14";"P"
36;"2024-02-15";"A"
36;"2024-02-16";"P"
36;"2024-02-17";"P"
36;"2024-02-18";"P"
36;"2024-02-19";"A"
36;"2024-02-20";"P"
36;"2024-02-21";"A"
36;"2024-02-22";"P"
36;"2024-02-23";"A"
36;"2024-02-24";"A"
36;"2024-02-25";"P"
36;"2024-02-26";"A"
36;"2024-02-27";"A"
36;"2024-02-28";"P"
36;"2024-02-29";"P"
37;"2023-12-01";"A"
37;"2023-12-02";"A"
37;"2023-12-03";"P"
37;"2023-12-04";"A"
37;"2023-12-05";"A"
37;"2023-12-06";"A"
37;"2023-12-07";"P"
37;"2023-12-08";"P"
37;"2023-12-09";"P"
37;"2023-12-10";"A"
37;"2023-12-11";"P"
37;"2023-12-12";"A"
37;"2023-12-13";"P"
37;"2023-12-14";"A"
37;"2023-12-15";"P"
37;"2023-12-16";"P"
37;"2023-12-17";"P"
37;"2023-12-18";"P"
37;"2023-12-19";"A"
37;"2023-12-20";"A"
37;"2023-12-21";"P"
37;"2023-12-22";"P"
37;"2023-12-23";"A"
37;"2023-12-24";"P"
37;"2023-12-25";"P"
37;"2023-12-26";"A"
37;"2023-12-27";"A"
37;"2023-12-28";"P"
37;"2023-12-29";"A"
37;"2023-12-30";"A"
37;"2023-12-31";"P"
37;"2024-01-01";"A"
37;"2024-01-02";"A"
37;"2024-01-03";"P"
37;"2024-01-04";"A"
37;"2024-01-05";"A"
37;"2024-01-06";"A"
37;"2024-01-07";"P"
37;"2024-01-08";"P"
37;"2024-01-09";"P"
37;"2024-01-10";"A"
37;"2024-01-11";"P"
37;"2024-01-12";"A"
37;"2024-01-13";"P"
37;"2024-01-14";"A"
37;"2024-01-15";"P"
37;"2024-01-16";"P"
37;"2024-01-17";"P"
37;"2024-01-18";"P"
37;"2024-01-19";"A"
37;"2024-01-20";"A"
37;"2024-01-21";"P"
37;"2024-01-22";"P"
37;"2024-01-23";"A"
37;"2024-01-24";"P"
37;"2024-01-25";"P"
37;"2024-01-26";"A"
37;"2024-01-27";"A"
37;"2024-01-28";"P"
37;"2024-01-29";"A"
37;"2024-01-30";"A"
37;"2024-01-31";"P"
37;"2024-02-01";"P"
37;"2024-02-02";"P"
37;"2024-02-03";"P"
37;"2024-02-04";"P"
37;"2024-02-05";"P"
37;"2024-02-06";"A"
37;"2024-02-07";"A"
37;"2024-02-08";"A"
37;"2024-02-09";"A"
37;"2024-02-10";"P"
37;"2024-02-11";"A"
37;"2024-02-12";"P"
37;"2024-02-13";"A"
37;"2024-02-14";"A"
37;"2024-02-15";"A"
37;"2024-02-16";"P"
37;"2024-02-17";"P"
37;"2024-02-18";"P"
37;"2024-02-19";"A"
37;"2024-02-20";"A"
37;"2024-02-21";"P"
37;"2024-02-22";"A"
37;"2024-02-23";"A"
37;"2024-02-24";"A"
37;"2024-02-25";"A"
37;"2024-02-26";"A"
37;"2024-02-27";"P"
37;"2024-02-28";"A"
37;"2024-02-29";"P"
38;"2023-12-01";"A"
38;"2023-12-02";"A"
38;"2023-12-03";"P"
38;"2023-12-04";"A"
38;"2023-12-05";"A"
38;"2023-12-06";"P"
38;"2023-12-07";"P"
38;"2023-12-08";"P"
38;"2023-12-09";"A"
38;"2023-12-10";"P"
38;"2023-12-11";"P"
38;"2023-12-12";"A"
38;"2023-12-13";"P"
38;"2023-12-14";"P"
38;"2023-12-15";"P"
38;"2023-12-16";"A"
38;"2023-12-17";"A"
38;"2023-12-18";"P"
38;"2023-12-19";"P"
38;"2023-12-20";"A"
38;"2023-12-21";"A"
38;"2023-12-22";"A"
38;"2023-12-23";"P"
38;"2023-12-24";"P"
38;"2023-12-25";"A"
38;"2023-12-26";"P"
38;"2023-12-27";"A"
38;"2023-12-28";"P"
38;"2023-12-29";"P"
38;"2023-12-30";"A"
38;"2023-12-31";"A"
38;"2024-01-01";"A"
38;"2024-01-02";"A"
38;"2024-01-03";"P"
38;"2024-01-04";"A"
38;"2024-01-05";"A"
38;"2024-01-06";"P"
38;"2024-01-07";"P"
38;"2024-01-08";"P"
38;"2024-01-09";"A"
38;"2024-01-10";"P"
38;"2024-01-11";"P"
38;"2024-01-12";"A"
38;"2024-01-13";"P"
38;"2024-01-14";"P"
38;"2024-01-15";"P"
38;"2024-01-16";"A"
38;"2024-01-17";"A"
38;"2024-01-18";"P"
38;"2024-01-19";"P"
38;"2024-01-20";"A"
38;"2024-01-21";"A"
38;"2024-01-22";"A"
38;"2024-01-23";"P"
38;"2024-01-24";"P"
38;"2024-01-25";"A"
38;"2024-01-26";"P"
38;"2024-01-27";"A"
38;"2024-01-28";"P"
38;"2024-01-29";"P"
38;"2024-01-30";"A"
38;"2024-01-31";"A"
38;"2024-02-01";"A"
38;"2024-02-02";"A"
38;"2024-02-03";"A"
38;"2024-02-04";"P"
38;"2024-02-05";"P"
38;"2024-02-06";"P"
38;"2024-02-07";"P"
38;"2024-02-08";"A"
38;"2024-02-09";"P"
38;"2024-02-10";"P"
38;"2024-02-11";"A"
38;"2024-02-12";"P"
38;"2024-02-13";"P"
38;"2024-02-14";"P"
38;"2024-02-15";"P"
38;"2024-02-16";"A"
38;"2024-02-17";"P"
38;"2024-02-18";"A"
38;"2024-02-19";"P"
38;"2024-02-20";"P"
38;"2024-02-21";"P"
38;"2024-02-22";"P"
38;"2024-02-23";"A"
38;"2024-02-24";"P"
38;"2024-02-25";"P"
38;"2024-02-26";"P"
38;"2024-02-27";"P"
38;"2024-02-28";"A"
38;"2024-02-29";"A"
39;"2023-12-01";"A"
39;"2023-12-02";"A"
39;"2023-12-03";"P"
39;"2023-12-04";"A"
39;"2023-12-05";"P"
39;"2023-12-06";"A"
39;"2023-12-07";"A"
39;"2023-12-08";"A"
39;"2023-12-09";"A"
39;"2023-12-10";"P"
39;"2023-12-11";"P"
39;"2023-12-12";"A"
39;"2023-12-13";"A"
39;"2023-12-14";"P"
39;"2023-12-15";"A"
39;"2023-12-16";"P"
39;"2023-12-17";"P"
39;"2023-12-18";"P"
39;"2023-12-19";"A"
39;"2023-12-20";"A"
39;"2023-12-21";"P"
39;"2023-12-22";"A"
39;"2023-12-23";"P"
39;"2023-12-24";"P"
39;"2023-12-25";"A"
39;"2023-12-26";"A"
39;"2023-12-27";"P"
39;"2023-12-28";"P"
39;"2023-12-29";"P"
39;"2023-12-30";"P"
39;"2023-12-31";"A"
39;"2024-01-01";"A"
39;"2024-01-02";"A"
39;"2024-01-03";"P"
39;"2024-01-04";"A"
39;"2024-01-05";"P"
39;"2024-01-06";"A"
39;"2024-01-07";"A"
39;"2024-01-08";"A"
39;"2024-01-09";"A"
39;"2024-01-10";"P"
39;"2024-01-11";"P"
39;"2024-01-12";"A"
39;"2024-01-13";"A"
39;"2024-01-14";"P"
39;"2024-01-15";"A"
39;"2024-01-16";"P"
39;"2024-01-17";"P"
39;"2024-01-18";"P"
39;"2024-01-19";"A"
39;"2024-01-20";"A"
39;"2024-01-21";"P"
39;"2024-01-22";"A"
39;"2024-01-23";"P"
39;"2024-01-24";"P"
39;"2024-01-25";"A"
39;"2024-01-26";"A"
39;"2024-01-27";"P"
39;"2024-01-28";"P"
39;"2024-01-29";"P"
39;"2024-01-30";"P"
39;"2024-01-31";"A"
39;"2024-02-01";"A"
39;"2024-02-02";"P"
39;"2024-02-03";"P"
39;"2024-02-04";"A"
39;"2024-02-05";"P"
39;"2024-02-06";"A"
39;"2024-02-07";"P"
39;"2024-02-08";"A"
39;"2024-02-09";"P"
39;"2024-02-10";"P"
39;"2024-02-11";"P"
39;"2024-02-12";"A"
39;"2024-02-13";"P"
39;"2024-02-14";"A"
39;"2024-02-15";"A"
39;"2024-02-16";"A"
39;"2024-02-17";"P"
39;"2024-02-18";"A"
39;"2024-02-19";"A"
39;"2024-02-20";"A"
39;"2024-02-21";"P"
39;"2024-02-22";"P"
39;"2024-02-23";"P"
39;"2024-02-24";"A"
39;"2024-02-25";"P"
39;"2024-02-26";"A"
39;"2024-02-27";"P"
39;"2024-02-28";"A"
39;"2024-02-29";"P"
40;"2023-12-01";"P"
40;"2023-12-02";"P"
40;"2023-12-03";"P"
40;"2023-12-04";"A"
40;"2023-12-05";"A"
40;"2023-12-06";"A"
40;"2023-12-07";"A"
40;"2023-12-08";"P"
40;"2023-12-09";"A"
40;"2023-12-10";"P"
40;"2023-12-11";"A"
40;"2023-12-12";"P"
40;"2023-12-13";"A"
40;"2023-12-14";"P"
40;"2023-12-15";"P"
40;"2023-12-16";"P"
40;"2023-12-17";"P"
40;"2023-12-18";"A"
40;"2023-12-19";"P"
40;"2023-12-20";"P"
40;"2023-12-21";"P"
40;"2023-12-22";"P"
40;"2023-12-23";"A"
40;"2023-12-24";"A"
40;"2023-12-25";"A"
40;"2023-12-26";"A"
40;"2023-12-27";"P"
40;"2023-12-28";"P"
40;"2023-12-29";"P"
40;"2023-12-30";"A"
40;"2023-12-31";"P"
40;"2024-01-01";"P"
40;"2024-01-02";"P"
40;"2024-01-03";"P"
40;"2024-01-04";"A"
40;"2024-01-05";"A"
40;"2024-01-06";"A"
40;"2024-01-07";"A"
40;"2024-01-08";"P"
40;"2024-01-09";"A"
40;"2024-01-10";"P"
40;"2024-01-11";"A"
40;"2024-01-12";"P"
40;"2024-01-13";"A"
40;"2024-01-14";"P"
40;"2024-01-15";"P"
40;"2024-01-16";"P"
40;"2024-01-17";"P"
40;"2024-01-18";"A"
40;"2024-01-19";"P"
40;"2024-01-20";"P"
40;"2024-01-21";"P"
40;"2024-01-22";"P"
40;"2024-01-23";"A"
40;"2024-01-24";"A"
40;"2024-01-25";"A"
40;"2024-01-26";"A"
40;"2024-01-27";"P"
40;"2024-01-28";"P"
40;"2024-01-29";"P"
40;"2024-01-30";"A"
40;"2024-01-31";"P"
40;"2024-02-01";"P"
40;"2024-02-02";"P"
40;"2024-02-03";"P"
40;"2024-02-04";"A"
40;"2024-02-05";"A"
40;"2024-02-06";"P"
40;"2024-02-07";"P"
40;"2024-02-08";"A"
40;"2024-02-09";"P"
40;"2024-02-10";"P"
40;"2024-02-11";"A"
40;"2024-02-12";"A"
40;"2024-02-13";"P"
40;"2024-02-14";"A"
40;"2024-02-15";"A"
40;"2024-02-16";"P"
40;"2024-02-17";"A"
40;"2024-02-18";"A"
40;"2024-02-19";"P"
40;"2024-02-20";"A"
40;"2024-02-21";"A"
40;"2024-02-22";"P"
40;"2024-02-23";"P"
40;"2024-02-24";"P"
40;"2024-02-25";"A"
40;"2024-02-26";"P"
40;"2024-02-27";"P"
40;"2024-02-28";"A"
40;"2024-02-29";"P"
41;"2023-12-01";"P"
41;"2023-12-02";"A"
41;"2023-12-03";"P"
41;"2023-12-04";"P"
41;"2023-12-05";"A"
41;"2023-12-06";"P"
41;"2023-12-07";"P"
41;"2023-12-08";"P"
41;"2023-12-09";"P"
41;"2023-12-10";"A"
41;"2023-12-11";"A"
41;"2023-12-12";"A"
41;"2023-12-13";"A"
41;"2023-12-14";"P"
41;"2023-12-15";"P"
